DATE,CODE,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,VIX,FFR,SPX,OIL,CCY,STX,INF,UNE,IP,RSP,ROI,RFX,RSX,USTP1,USTP2,USTP3,USTP4,USTP5,USTP6,USTP7,USTP8,USTP9,USTP10
734016,578,0.40282,0.92543,1.3956,1.8112,2.1705,2.4719,2.7146,2.8976,3.0205,3.0828,26.01,0.15,1020.63,69.96,34.015,653.25,-1.05,1.15,NaN,3.3019,0.73166,-0.044088,4.581,0.32861,0.83589,1.3505,1.8375,2.2782,2.6646,2.9948,3.2711,3.4976,3.6798
734046,578,0.38885,0.88634,1.3261,1.7113,2.045,2.3307,2.5714,2.7705,2.931,3.0559,25.61,0.07,1057.08,70.61,33.44,717.07,-0.95,1.19,NaN,3.509,0.92481,-1.7049,9.3214,0.31987,0.81011,1.3041,1.7695,2.1895,2.5569,2.8705,3.1325,3.3472,3.5198
734076,578,0.40983,0.93976,1.4176,1.8416,2.2105,2.523,2.7783,2.9757,3.1149,3.1954,30.69,0.11,1036.19,77,33.455,685.24,-0.95,1.19,NaN,-1.996,8.6634,0.044846,-4.5404,0.33036,0.83373,1.3402,1.8188,2.2531,2.6359,2.9659,3.2449,3.4769,3.6667
734107,578,0.38317,0.89244,1.3535,1.7652,2.1267,2.437,2.6956,2.9017,3.0551,3.1552,24.51,0.13,1095.63,77.28,33.225,689.07,1.94,1.01,NaN,5.5779,0.36298,-0.68986,0.55737,0.16762,0.56011,1.0388,1.5325,2.0016,2.4258,2.7972,3.1148,3.3814,3.6021
734138,578,0.43243,0.96886,1.425,1.8137,2.1457,2.4299,2.6739,2.8842,3.0659,3.2235,21.68,0.05,1115.1,79.36,33.37,734.54,3.51,0.9,NaN,1.7615,2.6559,0.43547,6.3902,0.41233,0.98968,1.5409,2.0472,2.4999,2.8963,3.2376,3.5267,3.7683,3.9673
734167,578,0.32548,0.75491,1.1444,1.4941,1.8043,2.0756,2.3087,2.5045,2.6639,2.7878,24.62,0.12,1073.87,72.89,33.188,696.55,3.51,0.9,NaN,-3.7675,-8.5043,-0.54689,-5.3105,0.27614,0.7795,1.3339,1.8767,2.3751,2.8143,3.1906,3.5061,3.7662,3.9777
734195,578,0.30794,0.71918,1.0968,1.4398,1.7474,2.019,2.2544,2.453,2.6146,2.739,19.5,0.13,1104.49,79.66,33.06,721.37,4.11,1.4,NaN,2.8115,8.8816,-0.38643,3.5013,0.24096,0.71593,1.2595,1.8032,2.3098,2.7616,3.1525,3.4833,3.7584,3.984
734228,578,0.28695,0.65374,0.97603,1.259,1.5077,1.7263,1.9189,2.0888,2.2392,2.3725,17.59,0.09,1169.43,83.76,32.335,787.98,3.45,0.96,NaN,5.7133,5.0188,-2.2174,8.8321,0.32896,0.88604,1.4649,2.0082,2.4919,2.9097,3.2637,3.5597,3.805,4.0068
734258,578,0.23689,0.56419,0.86386,1.1351,1.3776,1.5917,1.7778,1.9366,2.0686,2.1747,22.05,0.2,1186.69,86.15,32.395,763.51,2.96,1.18,NaN,1.4651,2.8134,0.18539,-3.1546,0.24987,0.74714,1.2961,1.8223,2.2942,2.7021,3.0472,3.3352,3.5734,3.7692
734286,578,0.2231,0.53602,0.8172,1.067,1.2864,1.4768,1.64,1.7776,1.8914,1.983,32.07,0.19,1089.41,73.97,32.56,737.28,2.96,1.18,NaN,-8.5532,-15.243,0.50805,-3.4958,0.11834,0.51523,1.0139,1.5138,1.9715,2.3722,2.7145,3.003,3.2441,3.4445
734319,578,0.09465,0.38491,0.68962,0.95371,1.1659,1.3306,1.4568,1.5531,1.6267,1.6834,34.54,0.09,1030.71,75.63,32.45,797.31,3.32,1.19,NaN,-5.5388,2.2193,-0.33841,7.8276,0.031179,0.32711,0.75269,1.2052,1.6357,2.0235,2.3626,2.6539,2.9011,3.1095
734349,578,0.080318,0.21855,0.35715,0.4933,0.62537,0.75229,0.87333,0.98796,1.0958,1.1965,23.5,0.18,1101.6,78.95,32.24,855.83,3.32,1.19,NaN,6.6516,4.2962,-0.64925,7.0828,0.0019365,0.23705,0.61921,1.058,1.5003,1.9165,2.2919,2.6211,2.9038,3.1431
734381,578,-0.02519,-0.015556,0.017615,0.073059,0.15072,0.25071,0.3731,0.51793,0.6852,0.87487,26.05,0.21,1049.33,71.92,31.27,913.19,3.28,0.9,NaN,-4.8612,-9.326,-3.0549,6.4872,-0.0111,0.16469,0.45922,0.80149,1.1495,1.4795,1.7797,2.0451,2.2753,2.4722
734411,578,0.028522,0.11045,0.21312,0.33163,0.46252,0.60299,0.75061,0.90333,1.0594,1.2172,23.7,0.15,1141.2,79.97,30.35,975.3,2.99,0.87,NaN,8.3928,10.6097,-2.9863,6.5801,-0.045466,0.10854,0.40454,0.76433,1.1401,1.5037,1.8399,2.1416,2.4066,2.6358
734440,578,0.052794,0.15603,0.26914,0.39079,0.52062,0.65851,0.80435,0.95805,1.1195,1.2886,21.2,0.2,1183.26,81.43,29.97,984.46,2.99,0.87,NaN,3.6193,1.8092,-1.26,0.93482,-0.10545,0.012469,0.31243,0.70241,1.1246,1.5436,1.9389,2.3,2.6223,2.9054
734472,578,0.11041,0.28702,0.45938,0.62611,0.78679,0.9413,1.0897,1.2321,1.3687,1.4997,23.54,0.2,1180.55,84.11,30.225,1005.12,2.8,1.01,NaN,-0.22929,3.2382,0.84725,2.0769,-0.012425,0.18817,0.5284,0.92903,1.3428,1.7426,2.1138,2.4497,2.7482,3.0101
734503,578,0.15564,0.37124,0.57145,0.75597,0.92531,1.0803,1.2221,1.3517,1.4702,1.5787,17.75,0.13,1257.64,91.38,30.06,1032.76,3.06,0.68,NaN,6.3257,8.2901,-0.5474,2.7128,-0.0077957,0.33985,0.85253,1.3867,1.8834,2.323,2.703,3.0281,3.3048,3.5399
734534,578,0.27563,0.61119,0.88622,1.1126,1.2996,1.4549,1.5846,1.6934,1.7854,1.8636,19.53,0.17,1286.12,92.19,30.955,964.1,3.04,0.98,NaN,2.2393,0.8825,2.9339,-6.8795,0.019344,0.3533,0.85267,1.3932,1.9143,2.3895,2.8102,3.1764,3.4919,3.7622
734562,578,0.15927,0.36472,0.55536,0.7307,0.89103,1.0371,1.17,1.2909,1.4007,1.5006,18.35,0.16,1327.22,96.97,30.58,987.91,2.87,0.7,-3.5,3.1457,5.055,-1.2188,2.4397,0.064648,0.48016,1.0227,1.5607,2.0463,2.4681,2.8289,3.1358,3.3968,3.6192
734593,578,0.0082814,0.05179,0.13351,0.24161,0.36747,0.50457,0.64796,0.79391,0.93963,1.0831,17.74,0.1,1325.83,106.72,30.255,1047.48,3.14,0.72,13.6,-0.10479,9.5807,-1.0685,5.8551,0.15571,0.61794,1.1581,1.6737,2.1315,2.5262,2.8628,3.1491,3.393,3.6011
734622,578,-0.068552,-0.13456,-0.15291,-0.12786,-0.062418,0.040656,0.17865,0.34894,0.54895,0.77624,14.75,0.09,1363.61,113.93,29.875,1093.56,3.14,0.72,13.6,2.8097,6.5376,-1.2639,4.3051,0.10435,0.48045,0.97301,1.4844,1.9671,2.4014,2.7813,3.1083,3.387,3.6231
734654,578,-0.071517,-0.14513,-0.18656,-0.19857,-0.18229,-0.13821,-0.066473,0.032915,0.16006,0.31512,15.45,0.1,1345.2,102.7,30.29,1073.83,4.2,0.53,7.5,-1.3593,-10.3772,1.3796,-1.8207,0.042899,0.32409,0.74066,1.205,1.6667,2.0984,2.487,2.8284,3.1231,3.3744
734684,578,-0.069715,-0.1425,-0.18374,-0.19638,-0.18173,-0.1404,-0.072632,0.021544,0.1422,0.28946,16.52,0.07,1320.64,95.42,30.755,1041.48,4.06,0.42,6.6,-1.8426,-7.3524,1.5235,-3.0589,0.072389,0.37836,0.812,1.2923,1.7712,2.2216,2.6299,2.9908,3.304,3.5723
734713,578,-0.092126,-0.20205,-0.27169,-0.30313,-0.29685,-0.25286,-0.17096,-0.050863,0.10774,0.30515,25.25,0.11,1292.28,95.7,29.72,1133.53,4.06,0.42,6.6,-2.1708,0.29301,-3.4232,8.4694,-0.079094,0.067299,0.39115,0.80289,1.2456,1.6839,2.0973,2.4746,2.8111,3.106
734746,578,-0.14741,-0.31255,-0.43235,-0.50959,-0.54525,-0.53966,-0.49286,-0.40477,-0.27524,-0.10407,31.62,0.08,1218.89,88.81,29.935,1070.05,4.29,0.68,0.2,-5.8467,-7.4719,0.72081,-5.7631,-0.07533,0.020136,0.25263,0.55804,0.8945,1.235,1.5627,1.8679,2.1456,2.3938
734776,578,-0.1811,-0.36633,-0.50859,-0.61233,-0.67985,-0.71252,-0.7112,-0.67645,-0.60866,-0.50811,42.96,0.06,1131.42,79.2,31.085,916.21,4.02,0.75,2.3,-7.4467,-11.4523,3.7697,-15.5215,-0.0095735,0.099256,0.28539,0.51229,0.75546,0.99856,1.2311,1.4466,1.6416,1.8146
734807,578,-0.13884,-0.27889,-0.37817,-0.43953,-0.46403,-0.45213,-0.40403,-0.31979,-0.19941,-0.042857,29.96,0.09,1253.3,93.19,30.775,974.75,4.19,0.56,-27.6,10.2307,16.2664,-1.0023,6.1935,-0.053762,0.05287,0.28088,0.57047,0.88278,1.1931,1.4864,1.7542,1.9928,2.2011
734837,578,-0.067221,-0.10941,-0.13215,-0.1405,-0.13762,-0.12552,-0.10546,-0.078311,-0.044612,-0.0047419,27.8,0.1,1246.96,100.36,31.167,995.33,4.19,0.82,-6.2,-0.50715,7.4123,1.2657,2.0893,-0.041894,0.063477,0.27683,0.54523,0.83409,1.1212,1.3931,1.6418,1.8639,2.0582
734867,578,-0.088809,-0.16641,-0.2137,-0.234,-0.22892,-0.19932,-0.1457,-0.068344,0.032599,0.15705,23.4,0.04,1257.61,98.83,31.557,1025.32,4.19,0.82,-6.2,0.85045,-1.5363,1.2436,2.9686,-0.024931,0.066821,0.23984,0.45728,0.6942,0.93374,1.1648,1.3806,1.5771,1.7525
734899,578,-0.35758,-0.68454,-0.85825,-0.92142,-0.90532,-0.8335,-0.72371,-0.58924,-0.43996,-0.28307,19.44,0.11,1312.41,98.48,30.913,1083.97,3.38,0.81,9.5,4.2652,-0.35477,-2.0619,5.5625,-0.073714,-0.03119,0.11028,0.31128,0.54421,0.78962,1.034,1.2683,1.4868,1.6859
734928,578,-0.1452,-0.29648,-0.40466,-0.47262,-0.50148,-0.49175,-0.4437,-0.35745,-0.23308,-0.070649,18.43,0.1,1365.68,107.07,30.272,1160.9,3.34,0.66,6.6,3.9787,8.3629,-2.0954,6.8565,-0.026766,0.058497,0.22427,0.43725,0.67422,0.91882,1.1597,1.3891,1.6024,1.7965
734958,578,-0.0071961,0.0020565,0.029992,0.07344,0.13075,0.20104,0.28382,0.37888,0.48615,0.60565,15.5,0.09,1408.47,103.02,30.84,1196.77,3.34,0.66,6.6,3.0852,-3.856,1.8589,3.0431,-0.0022169,0.12667,0.34218,0.60475,0.88753,1.1723,1.4469,1.7039,1.9386,2.1492
734989,578,-0.07111,-0.13696,-0.17792,-0.19846,-0.20111,-0.18734,-0.15792,-0.11324,-0.053421,0.021554,17.15,0.16,1397.91,104.87,30.752,1228.49,2.47,0.97,-18.3,-0.75257,1.7798,-0.28575,2.616,-0.051091,0.014182,0.1713,0.38293,0.62307,0.87344,1.1214,1.3586,1.5795,1.7812
735020,578,-0.12482,-0.24654,-0.32934,-0.37586,-0.38706,-0.36332,-0.30485,-0.21172,-0.08397,0.078395,24.06,0.16,1310.33,86.53,31.85,1141.5,2.52,0.92,16.1,-6.4699,-19.223,3.5082,-7.3443,-0.054013,-0.028117,0.061961,0.19307,0.34856,0.51621,0.68706,0.85473,1.0147,1.1642
735049,578,-0.1207,-0.21359,-0.25093,-0.24939,-0.22089,-0.17411,-0.11546,-0.049612,0.020043,0.091062,17.08,0.09,1362.16,84.96,31.76,1172.11,2.52,0.92,16.1,3.8793,-1.8311,-0.28297,2.6462,-0.033135,0.012228,0.11422,0.25288,0.41374,0.58594,0.76137,0.93402,1.0995,1.2549
735081,578,-0.0406,-0.061811,-0.066494,-0.059897,-0.045329,-0.024872,0.00017232,0.028995,0.061102,0.096201,18.93,0.13,1379.32,88.06,31.478,1199.3,2.73,0.56,2.1,1.2519,3.5838,-0.89187,2.2933,-0.068049,-0.053518,0.031743,0.16231,0.31984,0.4909,0.66565,0.8371,1.0004,1.1523
735112,578,0.033871,0.096783,0.16758,0.24205,0.3176,0.39259,0.46603,0.53733,0.60613,0.67226,17.47,0.13,1406.58,96.47,31.3,1227.48,2.69,0.56,-3.4,1.9571,9.1214,-0.56708,2.3225,-0.081389,-0.073421,0.015332,0.15565,0.32655,0.51271,0.70305,0.88974,1.0674,1.2325
735140,578,0.052292,0.13296,0.22136,0.31402,0.4089,0.50478,0.60095,0.697,0.79275,0.88811,15.73,0.09,1440.67,92.19,30.79,1298.79,2.69,0.56,-3.4,2.3947,-4.538,-1.6428,5.647,-0.073978,-0.058972,0.034806,0.1802,0.35748,0.55189,0.75246,0.95117,1.1422,1.3217
735173,578,0.050013,0.13203,0.22157,0.31522,0.41098,0.50764,0.60448,0.70108,0.79721,0.89274,18.6,0.18,1412.16,86.24,30.68,1298.87,3.32,0.56,4.6,-1.9988,-6.6718,-0.3579,0.0061594,-0.041485,0.0041484,0.11591,0.26974,0.44836,0.63899,0.83224,1.0213,1.2015,1.3695
735203,578,0.12231,0.29096,0.45443,0.60923,0.75309,0.88458,1.0028,1.1072,1.1976,1.2736,15.87,0.16,1416.18,88.91,30.685,1324.04,2.73,0.39,1.9,0.28427,3.0491,0.016296,1.9193,-0.073118,-0.059846,0.029566,0.16855,0.33788,0.52332,0.71436,0.90339,1.085,1.2556
735234,578,0.10996,0.26129,0.40639,0.54323,0.67093,0.78933,0.89865,0.99935,1.092,1.1772,18.02,0.09,1426.19,91.82,30.59,1391.93,3.63,0.48,-5.4,0.70434,3.2206,-0.31008,5.0004,-0.046075,0.0032219,0.12663,0.29655,0.4933,0.70245,0.91356,1.1192,1.3142,1.4952
735265,578,0.14752,0.34376,0.5309,0.70542,0.86496,1.008,1.1337,1.2415,1.3309,1.402,14.28,0.15,1498.11,97.49,29.825,1474.2,3.39,0.83,10.6,4.9198,5.992,-2.5326,5.7424,-0.02755,0.062571,0.23724,0.4606,0.70788,0.96183,1.2107,1.4467,1.6651,1.8631
735293,578,0.13175,0.30942,0.48192,0.64615,0.80014,0.9427,1.0731,1.1909,1.2958,1.3877,15.51,0.14,1514.68,92.05,29.76,1541.58,3.23,0.62,-5.9,1.1,-5.7418,-0.21818,4.4692,-0.056789,-0.0028971,0.14076,0.33949,0.56877,0.811,1.0537,1.2883,1.509,1.7123
735321,578,0.1122,0.26592,0.41559,0.55891,0.69472,0.82259,0.94247,1.0546,1.1593,1.2569,12.7,0.13,1569.19,97.23,29.283,1544.57,3.23,0.62,-5.9,3.5355,5.4747,-1.6158,0.19377,-0.039155,0.023599,0.16351,0.3517,0.5676,0.79619,1.0265,1.2508,1.4637,1.6617
735354,578,0.071696,0.18306,0.29707,0.41014,0.52007,0.62547,0.7255,0.81962,0.90752,0.98902,13.52,0.14,1597.57,93.46,29.335,1597.86,2.42,0.89,-20.8,1.7924,-3.9546,0.17742,3.392,-0.050455,-0.0082147,0.10718,0.26911,0.45849,0.66126,0.86714,1.0687,1.2609,1.4402
735385,578,0.16583,0.38235,0.57917,0.75685,0.91657,1.0598,1.1882,1.3033,1.4066,1.4994,16.3,0.09,1630.74,91.97,30.277,1562.07,2.27,0.77,13.3,2.055,-1.6071,3.1607,-2.2653,0.030603,0.18039,0.3958,0.64535,0.90787,1.169,1.4194,1.6529,1.8664,2.0583
735413,578,0.18333,0.42105,0.6353,0.82737,0.99902,1.1522,1.2889,1.4109,1.52,1.6177,16.86,0.07,1606.28,96.56,31.035,1451.9,2.27,0.77,13.3,-1.5113,4.8702,2.4727,-7.3139,-0.043126,0.17446,0.52073,0.89183,1.2445,1.5631,1.8443,2.0899,2.303,2.4874
735446,578,0.19236,0.47001,0.72637,0.94897,1.1367,1.2932,1.4234,1.5319,1.6231,1.7002,13.45,0.09,1685.73,105.03,31.323,1423.14,2,0.89,-1.5,4.8278,8.4081,0.92371,-2.0007,-0.016457,0.20152,0.55364,0.94703,1.3337,1.6909,2.0096,2.288,2.5279,2.7328
735476,578,0.1305,0.30718,0.47295,0.62664,0.76804,0.89755,1.0158,1.1238,1.2222,1.3119,17.01,0.07,1632.97,107.65,32.155,1294.3,2,0.89,-1.5,-3.1798,2.4639,2.6215,-9.4896,0.021102,0.31594,0.73461,1.1691,1.5721,1.9268,2.2304,2.4866,2.7011,2.8801
735507,578,0.1497,0.34429,0.52129,0.681,0.82439,0.95277,1.0676,1.1703,1.2623,1.3449,16.6,0.06,1681.55,102.33,31.283,1383.16,1.42,0.67,0.4,2.9316,-5.0682,-2.7493,6.6401,0.020656,0.2593,0.6156,1.0078,1.3922,1.7472,2.064,2.3407,2.5789,2.782
735538,578,0.14579,0.34185,0.52879,0.70312,0.8625,1.0054,1.131,1.2387,1.3281,1.3991,13.75,0.07,1756.54,96.38,31.12,1442.88,1.46,0.62,1.3,4.363,-5.9904,-0.52241,4.227,0.0026164,0.20827,0.53699,0.91234,1.2898,1.645,1.9661,2.2486,2.4928,2.701
735567,578,0.17568,0.41218,0.6355,0.84275,1.032,1.2021,1.3523,1.4819,1.5907,1.6786,13.7,0.07,1805.81,92.72,32.105,1371.13,1.46,0.62,1.3,2.7663,-3.8715,3.1161,-5.1006,-0.05151,0.14376,0.50867,0.94136,1.3824,1.799,2.1752,2.505,2.7882,3.0278
735599,578,0.27225,0.58489,0.82625,1.0153,1.1652,1.2857,1.3838,1.4646,1.5321,1.589,13.72,0.07,1848.36,98.42,32.865,1298.71,1.67,0.62,-3.1,2.329,5.966,2.3396,-5.4264,-0.040016,0.25658,0.73581,1.2523,1.738,2.166,2.5299,2.8331,3.0829,3.2875
735630,578,0.1766,0.39797,0.58316,0.73853,0.86929,0.97981,1.0737,1.1539,1.2229,1.2825,18.41,0.07,1782.59,97.49,33.01,1274.28,1.93,0.94,6.9,-3.6231,-0.94942,0.44023,-1.899,-0.045786,0.2045,0.60979,1.0449,1.4541,1.816,2.1265,2.3883,2.6074,2.7899
735658,578,0.16874,0.37795,0.54748,0.68591,0.79975,0.8941,0.97292,1.0394,1.0958,1.1442,14,0.06,1859.45,102.59,32.625,1325.33,1.96,0.86,-1.3,4.2213,5.0991,-1.1732,3.928,-0.070205,0.18282,0.5997,1.0417,1.4508,1.8077,2.1104,2.3636,2.5744,2.7497
735689,578,-0.13294,0.15696,0.50501,0.78528,0.99354,1.1476,1.2639,1.3541,1.4259,1.4846,13.88,0.06,1872.34,101.58,32.43,1376.26,2.11,0.88,9,0.69082,-0.98938,-0.59949,3.7708,-0.082932,0.25989,0.75018,1.2165,1.6113,1.9318,2.1889,2.3953,2.5622,2.6985
735719,578,-0.016776,0.24292,0.52053,0.74084,0.90447,1.0257,1.1173,1.1884,1.2451,1.2913,13.41,0.09,1883.95,99.74,32.37,1414.94,2.45,0.9,-18.3,0.61817,-1.828,-0.18519,2.7717,-0.051005,0.28786,0.76026,1.2095,1.5901,1.8988,2.1454,2.3422,2.5001,2.6278
735749,578,-0.16269,0.1349,0.43192,0.64111,0.78314,0.88248,0.95507,1.0103,1.0538,1.0891,11.4,0.08,1923.57,102.71,32.84,1415.73,2.45,0.9,-18.3,2.0812,2.9343,1.4415,0.055817,-0.066713,0.23065,0.65521,1.0613,1.4073,1.6902,1.9187,2.1034,2.254,2.3778
735780,578,-0.056577,0.22889,0.5309,0.7631,0.9314,1.0542,1.1465,1.2179,1.275,1.3217,11.57,0.09,1960.23,105.37,32.454,1485.75,2.35,1.15,-2.2,1.8879,2.5568,-1.1824,4.8274,-0.040477,0.28981,0.72473,1.1255,1.4597,1.7294,1.9459,2.1206,2.2627,2.3794
735811,578,-0.011614,0.28101,0.61131,0.88496,1.0946,1.2529,1.3739,1.4681,1.5432,1.6043,16.95,0.08,1930.67,98.17,32.11,1502.39,2.16,0.97,-1.1,-1.5195,-7.0777,-1.0656,1.1137,-0.068045,0.35089,0.84022,1.245,1.5542,1.7882,1.9678,2.1087,2.2216,2.3138
735840,578,-0.090383,0.12286,0.40205,0.64306,0.83149,0.97568,1.0868,1.1741,1.244,1.3012,11.98,0.07,2003.37,95.96,31.94,1561.63,2.16,0.97,-1.1,3.6964,-2.2769,-0.53084,3.8673,-0.046911,0.34115,0.77879,1.132,1.3957,1.5908,1.7379,1.8519,1.9425,2.0163
735872,578,-0.024597,0.21908,0.49059,0.71159,0.87874,1.0042,1.0999,1.1746,1.2344,1.2835,16.31,0.07,1972.29,91.16,32.42,1585.67,1.75,0.8,3.2,-1.5635,-5.1315,1.4916,1.5277,-0.0072803,0.43728,0.90779,1.2771,1.5482,1.7469,1.8953,2.0093,2.099,2.171
735903,578,-0.043315,0.12334,0.31456,0.47048,0.58845,0.67722,0.74528,0.79884,0.8421,0.87785,14.03,0.07,2018.05,80.54,32.565,1584.16,1.48,0.75,0.9,2.2936,-12.3862,0.44626,-0.095273,-0.0017358,0.36153,0.78042,1.1321,1.402,1.6043,1.7565,1.8729,1.9636,2.0359
735931,578,-0.17488,-0.14135,-0.01019,0.12934,0.25061,0.34934,0.42817,0.49113,0.54191,0.5834,13.33,0.08,2067.56,66.15,32.832,1593.91,1.48,0.75,0.9,2.4237,-19.6829,0.81656,0.61358,-0.080909,0.24022,0.63117,0.95721,1.205,1.39,1.5298,1.638,1.7237,1.7932
735964,578,-0.11118,-0.047138,0.076203,0.19364,0.29047,0.36723,0.42794,0.47653,0.51611,0.54893,19.2,0.06,2058.9,53.27,32.904,1497.67,0.6,0.56,1.6,-0.41973,-21.6552,0.21906,-6.228,0.087832,0.44261,0.79403,1.063,1.2498,1.3736,1.4535,1.5042,1.5358,1.5554
735994,578,0.013669,0.057559,0.097684,0.13363,0.16548,0.19356,0.21832,0.24021,0.25962,0.27692,20.97,0.06,1994.99,48.24,32.74,1581.25,0.6,0.56,1.6,-3.1533,-9.9185,-0.49967,5.4305,-0.024355,0.21718,0.46597,0.65779,0.79858,0.90284,0.98171,1.0424,1.0897,1.1264
736022,578,-0.2243,-0.15125,-0.018375,0.090558,0.17149,0.23208,0.27892,0.31641,0.3473,0.37334,13.34,0.06,2104.5,49.76,32.33,1587.01,-0.41,1.06,6.6,5.3439,3.1023,-1.2602,0.36361,0.085355,0.41365,0.72283,0.95266,1.1116,1.2194,1.2932,1.3446,1.3813,1.4082
736054,578,-0.37146,-0.29645,-0.11912,0.027897,0.13567,0.21442,0.27355,0.31939,0.35595,0.38585,15.29,0.06,2067.89,47.6,32.533,1505.94,-0.57,0.99,6,-1.7549,-4.4379,0.62594,-5.2434,0.028025,0.27371,0.55058,0.78505,0.96564,1.0999,1.1989,1.2723,1.3275,1.3697
736084,578,-0.029648,0.013061,0.084796,0.16408,0.2405,0.3096,0.36999,0.42181,0.46586,0.50316,14.55,0.08,2085.51,59.63,32.965,1526.74,-1.04,0.85,-19.3,0.84847,22.5326,1.3191,1.3717,0.11667,0.39338,0.67395,0.91204,1.1002,1.2445,1.3543,1.438,1.5026,1.5533
736113,578,-1.9239,-1.5088,-1.0644,-0.77234,-0.57315,-0.4301,-0.32334,-0.2413,-0.17674,-0.12491,13.84,0.08,2107.39,60.3,33.655,1496.05,-1.04,0.85,-19.3,1.0437,1.1173,2.0715,-2.0306,0.11741,0.40277,0.69599,0.94745,1.1484,1.3046,1.4252,1.5191,1.5932,1.653
736145,578,-2.1461,-1.6677,-1.1419,-0.79467,-0.5579,-0.38797,-0.26116,-0.16366,-0.086879,-0.025183,18.23,0.08,2063.11,59.47,33.769,1504.55,-1.07,0.83,-0.2,-2.1236,-1.386,0.33816,0.56655,0.10404,0.40814,0.74733,1.0526,1.304,1.5022,1.6554,1.7728,1.8631,1.9334
736176,578,-1.6219,-1.2743,-0.85474,-0.57607,-0.388,-0.25448,-0.15572,-0.080341,-0.021357,0.025768,12.12,0.08,2103.84,47.12,35.207,1440.12,-1.05,1,-0.2,1.955,-23.2774,4.1702,-4.3767,0.11931,0.39784,0.69199,0.95071,1.1598,1.3211,1.4423,1.5319,1.5981,1.6472
736207,578,-0.39117,-0.2879,-0.091752,0.063383,0.17429,0.25418,0.31364,0.35945,0.39583,0.42545,28.43,0.08,1972.18,49.2,35.853,1382.41,-1.19,0.97,-3.3,-6.4625,4.3196,1.8182,-4.0898,0.15302,0.42754,0.69587,0.92822,1.118,1.2685,1.386,1.4776,1.5492,1.6059
736237,578,-0.55259,-0.33083,-0.062296,0.12244,0.24652,0.33376,0.39818,0.44772,0.48703,0.51902,24.5,0.07,1920.03,45.09,36.31,1349,-1.07,0.78,2.5,-2.6799,-8.7233,1.2666,-2.4465,0.15564,0.39804,0.6287,0.83398,1.0095,1.1557,1.2756,1.3728,1.4513,1.5148
736267,578,-0.84339,-0.61921,-0.33376,-0.13985,-0.0088506,0.084332,0.15383,0.20761,0.25045,0.28537,15.07,0.07,2079.36,46.59,35.573,1394.94,-1.07,0.78,2.5,7.9719,3.2725,-2.0506,3.3488,0.12512,0.37591,0.63203,0.85795,1.0436,1.1904,1.304,1.3911,1.4579,1.5097
736298,578,-0.25806,-0.14014,0.043815,0.18881,0.29197,0.36523,0.41867,0.45891,0.49014,0.51502,16.13,0.08,2080.41,41.65,35.85,1359.7,-0.97,0.9,-0.8,0.050484,-11.2085,0.77566,-2.5587,0.13306,0.36469,0.59205,0.79154,0.95632,1.0876,1.1901,1.2692,1.3301,1.3774
736329,578,-0.90365,-0.72951,-0.46113,-0.27352,-0.14555,-0.054298,0.013702,0.066194,0.10786,0.14167,18.21,0.2,2043.94,37.04,36.083,1288.02,-0.85,0.65,0.9,-1.7686,-11.7303,0.64783,-5.4158,0.13992,0.37187,0.59478,0.78787,0.94558,1.0697,1.1649,1.2369,1.2911,1.332
736358,578,-0.14945,-0.14777,-0.095334,-0.043826,-0.0031972,0.027256,0.050074,0.067483,0.081079,0.091945,20.2,0.29,1940.24,33.62,35.73,1300.98,-0.85,0.65,0.9,-5.2068,-9.6877,-0.98312,1.0012,0.050949,0.1821,0.33706,0.49416,0.6414,0.77289,0.88658,0.98264,1.0625,1.1282
736389,578,-0.10634,-0.17081,-0.19224,-0.18651,-0.16409,-0.13197,-0.094818,-0.055674,-0.016494,0.021514,20.55,0.29,1932.23,33.75,35.64,1332.37,-0.5,0.87,2.6,-0.41369,0.38593,-0.25221,2.3841,0.012371,0.099371,0.21772,0.34388,0.46472,0.57372,0.6684,0.74861,0.81552,0.87092
736420,578,-0.11475,-0.20241,-0.26352,-0.3048,-0.33075,-0.34456,-0.34856,-0.34456,-0.33396,-0.31786,13.95,0.25,2059.74,38.34,35.185,1407.7,-0.46,1.04,9.3,6.3905,12.7513,-1.2849,5.4998,0.01644,0.11309,0.24403,0.38388,0.51818,0.6395,0.74481,0.83374,0.90738,0.96761
736449,578,-0.042449,-0.041237,-0.024899,-0.00063287,0.025938,0.050063,0.067354,0.073429,0.063635,0.032831,15.7,0.3,2065.3,45.92,34.92,1404.61,-0.46,1.04,9.3,0.26957,18.0407,-0.75601,-0.21975,0.053539,0.18418,0.331,0.47322,0.60098,0.71075,0.80248,0.8779,0.93945,0.98973
736481,578,-0.25414,-0.22374,-0.11548,-0.021669,0.046495,0.094209,0.12775,0.15175,0.16929,0.18235,14.19,0.29,2096.96,49.1,35.705,1424.28,0.46,1.2,9.9,1.5213,6.6958,2.2231,1.3907,0.035792,0.15342,0.29237,0.42631,0.5436,0.64074,0.71841,0.77923,0.82643,0.86324
